code_postal,population,nb_communes,code_departement,zone,exemples_communes
49320,11918,4,49,metro,Blaison-Saint-Sulpice; Brissac Loire Aubance; Gennes-Val-de-Loire; Les Garennes sur Loire
49330,13399,5,49,metro,Juvardeil; Les Hauts-d'Anjou; Miré; Sceaux-d'Anjou; ...
49340,7052,4,49,metro,Chanteloup-les-Bois; Nuaillé; Trémentines; Vezins
49350,3938,2,49,metro,Gennes-Val-de-Loire; Saint-Clément-des-Levées
49360,9131,6,49,metro,La Plaine; Les Cerqueux; Maulévrier; Somloire; ...
49370,10355,4,49,metro,Bécon-les-Granits; Erdre-en-Anjou; Saint-Clément-de-la-Place; Val d'Erdre-Auxence
49380,4897,2,49,metro,Bellevigne-en-Layon; Terranjou
49390,7696,6,49,metro,Courléon; La Breille-les-Pins; Mouliherne; Noyant-Villages; ...
49400,34300,8,49,metro,Bellevigne-les-Châteaux; Distré; Rou-Marson; Saumur; ...
49410,3739,1,49,metro,Mauges-sur-Loire
49420,5003,3,49,metro,Armaillé; Carbay; Ombrée d'Anjou
49430,6779,5,49,metro,Baracé; Durtal; Huillé-Lézigné; Les Rairies; ...
49440,7931,5,49,metro,Angrie; Candé; Challain-la-Potherie; Loiré; ...
49450,12446,2,49,metro,Beaupréau-en-Mauges; Sèvremoine
49460,14557,5,49,metro,Cantenay-Épinard; Feneu; Montreuil-Juigné; Soulaire-et-Bourg; ...
49480,4058,1,49,metro,Verrières-en-Anjou
49490,2865,2,49,metro,La Pellerine; Noyant-Villages
49500,9920,2,49,metro,Chazé-sur-Argos; Segré-en-Anjou Bleu
49510,5997,1,49,metro,Beaupréau-en-Mauges
49520,14261,4,49,metro,Bouillé-Ménard; Bourg-l'Évêque; Ombrée d'Anjou; Segré-en-Anjou Bleu
49530,8581,1,49,metro,Orée d'Anjou
49540,4866,3,49,metro,Aubigné-sur-Layon; Lys-Haut-Layon; Terranjou
49560,3057,3,49,metro,Cléré-sur-Layon; Lys-Haut-Layon; Passavant-sur-Layon
49570,3739,1,49,metro,Mauges-sur-Loire
49590,1453,1,49,metro,Fontevraud-l'Abbaye
49600,11239,2,49,metro,Beaupréau-en-Mauges; Montrevault-sur-Èvre
49610,14316,5,49,metro,Les Garennes sur Loire; Mozé-sur-Louet; Mûrs-Erigné; Saint-Melaine-sur-Aubance; ...
49620,3739,1,49,metro,Mauges-sur-Loire
49630,7071,2,49,metro,Loire-Authion; Mazé-Milon
49640,3687,1,49,metro,Morannes sur Sarthe-Daumeray
49650,4967,2,49,metro,Allonnes; Brain-sur-Allonnes
49660,6449,1,49,metro,Sèvremoine
49670,5500,1,49,metro,Chemillé-en-Anjou
49680,3610,2,49,metro,Neuillé; Vivy
49690,1603,1,49,metro,Coron
49700,15472,7,49,metro,Brossay; Cizay-la-Madeleine; Doué-en-Anjou; Dénezé-sous-Doué; ...
49710,6449,1,49,metro,Sèvremoine
49730,3269,4,49,metro,Montsoreau; Parnay; Turquant; Varennes-sur-Loire
49740,2028,1,49,metro,La Romagne
49750,11561,4,49,metro,Beaulieu-sur-Layon; Bellevigne-en-Layon; Chemillé-en-Anjou; Val-du-Layon
49770,3286,1,49,metro,Longuenée-en-Anjou
49800,21459,3,49,metro,Loire-Authion; Sarrigné; Trélazé
50000,21771,5,50,metro,Baudre; Le Mesnil-Rouxelin; Rampan; Saint-Georges-Montcocq; ...
50100,13043,1,50,metro,Cherbourg-en-Cotentin
50110,16480,4,50,metro,Bretteville; Cherbourg-en-Cotentin; Digosville; Le Mesnil-au-Val
50120,13043,1,50,metro,Cherbourg-en-Cotentin
50130,13043,1,50,metro,Cherbourg-en-Cotentin
50140,5498,5,50,metro,Le Neufbourg; Mortain-Bocage; Romagny Fontenay; Saint-Barthélemy; ...
50150,4034,6,50,metro,Beauficel; Brouains; Chaulieu; Gathemo; ...
50160,7522,5,50,metro,Biéville; Lamberville; Le Perron; Saint-Amand-Villages; ...
50170,6331,8,50,metro,Aucey-la-Plaine; Beauvoir; Huisnes-sur-Mer; Le Mont-Saint-Michel; ...
50180,6204,3,50,metro,Agneaux; Saint-Gilles; Thèreval
50190,6331,12,50,metro,Feugères; Gonfreville; Gorges; La Feuillie; ...
50200,18374,16,50,metro,Brainville; Bricqueville-la-Blouette; Cambernon; Courcy; ...
50210,6913,11,50,metro,Belval; Camprond; Cerisy-la-Salle; Montpinchon; ...
50220,8465,11,50,metro,Courtils; Crollon; Céaux; Ducey-Les Chéris; ...
50230,3020,1,50,metro,Agon-Coutainville
50240,6874,5,50,metro,Montjoie-Saint-Martin; Saint-Aubin-de-Terregatte; Saint-James; Saint-Laurent-de-Terregatte; ...
50250,6044,10,50,metro,Doville; La Haye; Le Plessis-Lastelle; Montsenelle; ...
50260,10976,8,50,metro,Breuville; Bricquebec-en-Cotentin; L'Étang-Bertrand; Magneville; ...
50270,6071,11,50,metro,Barneville-Carteret; Baubigny; La Haye-d'Ectot; Les Moitiers-d'Allonne; ...
50290,7555,6,50,metro,Bricqueville-sur-Mer; Bréhal; Bréville-sur-Mer; Coudeville-sur-Mer; ...
50300,19120,12,50,metro,Avranches; La Godefroy; Le Val-Saint-Père; Marcey-les-Grèves; ...
50310,5609,18,50,metro,Azeville; Fontenay-sur-Mer; Fresville; Joganville; ...
50320,6736,10,50,metro,Beauchamps; Folligny; Hocquigny; La Haye-Pesnel; ...
50330,6396,11,50,metro,Brillevast; Canteloup; Carneville; Clitourps; ...
50340,12358,14,50,metro,Benoîtville; Bricquebosq; Flamanville; Grosville; ...
50350,3146,1,50,metro,Donville-les-Bains
50360,1827,5,50,metro,Beuzeville-la-Bastille; Crosville-sur-Douve; La Bonneville; Picauville; ...
50370,4579,12,50,metro,Brécey; La Chaise-Baudouin; La Chapelle-Urée; Le Grand-Celland; ...
50380,4995,2,50,metro,Saint-Aubin-des-Préaux; Saint-Pair-sur-Mer
50390,5526,13,50,metro,Besneville; Biniville; Catteville; Golleville; ...
50400,15671,4,50,metro,Anctoville-sur-Boscq; Granville; Saint-Planchers; Yquelon
50410,4111,9,50,metro,La Haye-Bellefond; Le Guislain; Margueray; Maupertuis; ...
50420,7215,10,50,metro,Beaucoudray; Beuvrigny; Condé-sur-Vire; Domjean; ...
50430,4562,5,50,metro,Bretteville-sur-Ay; Laulne; Lessay; Saint-Germain-sur-Ay; ...
50440,3828,1,50,metro,La Hague
50450,5340,10,50,metro,Gavray-sur-Sienne; Grimesnil; Hambye; La Baleine; ...
50460,16871,2,50,metro,Cherbourg-en-Cotentin; La Hague
50470,14697,2,50,metro,Cherbourg-en-Cotentin; Tollevast
50480,9324,14,50,metro,Audouville-la-Hubert; Blosville; Boutteville; Carentan-les-Marais; ...
50490,2509,3,50,metro,Montcuit; Muneville-le-Bingard; Saint-Sauveur-Villages
50500,7411,9,50,metro,Appeville; Auvers; Auxais; Baupte; ...
50510,4234,7,50,metro,Chanteloup; Cérences; Hudimesnil; La Meurdraquière; ...
50520,2381,3,50,metro,Juvigny les Vallées; Le Mesnil-Adelée; Reffuveille
50530,6906,8,50,metro,Bacilly; Champeaux; Dragey-Ronthon; Genêts; ...
50540,3183,1,50,metro,Isigny-le-Buat
50550,1648,1,50,metro,Saint-Vaast-la-Hougue
50560,3738,3,50,metro,Blainville-sur-Mer; Geffosses; Gouville-sur-Mer
50570,7043,10,50,metro,Cametours; Carantilly; Hauteville-la-Guichard; Le Lorey; ...
50580,5196,5,50,metro,Canville-la-Rocque; Fierville-les-Mines; La Haye; Le Mesnil; ...
50590,2862,3,50,metro,Hauteville-sur-Mer; Montmartin-sur-Mer; Regnéville-sur-Mer
50600,7459,6,50,metro,Grandparigny; Lapenty; Le Mesnillard; Les Loges-Marchis; ...
50610,2394,1,50,metro,Jullouville
50620,8749,11,50,metro,Amigny; Carentan-les-Marais; Cavigny; Graignes-Mesnil-Angot; ...
50630,3695,8,50,metro,Aumeville-Lestre; Crasville; La Pernelle; Le Vast; ...
50640,2716,3,50,metro,Buais-Les-Monts; Le Teilleul; Savigny-le-Vieux
50660,4483,3,50,metro,Orval sur Sienne; Quettreville-sur-Sienne; Tourneville-sur-Mer
50670,2305,7,50,metro,Coulouvray-Boisbenâtre; Cuves; Le Mesnil-Gilbert; Lingeard; ...
50680,5905,10,50,metro,Airel; Cerisy-la-Forêt; Couvains; La Luzerne; ...
50690,11275,9,50,metro,Couville; Hardinvast; La Hague; Martinvast; ...
50700,15923,15,50,metro,Brix; Colomby; Flottemanville; Huberville; ...
50710,2067,1,50,metro,Créances
50720,2021,3,50,metro,Barenton; Saint-Cyr-du-Bailleul; Saint-Georges-de-Rouelley
50730,3648,3,50,metro,Hamelin; Saint-Brice-de-Landelles; Saint-Hilaire-du-Harcouët
50740,774,1,50,metro,Carolles
50750,7754,6,50,metro,Bourgvallées; Canisy; Dangy; Quibou; ...
50760,4022,8,50,metro,Anneville-en-Saire; Barfleur; Gatteville-le-Phare; Le Vicel; ...
50770,1514,1,50,metro,Pirou
50800,10253,15,50,metro,Beslon; Boisyvon; Bourguenolles; Champrepus; ...
50810,4687,6,50,metro,Bérigny; La Barre-de-Semilly; Montrabot; Saint-Germain-d'Elle; ...
50840,1283,1,50,metro,Fermanville
50850,1050,2,50,metro,Ger; Le Fresne-Poret
50860,744,1,50,metro,Moyon Villages
50870,2175,5,50,metro,Chavoy; Le Luot; Le Parc; Subligny; ...
50880,1941,2,50,metro,La Meauffe; Pont-Hébert
50890,2068,1,50,metro,Condé-sur-Vire
51000,42971,1,51,metro,Châlons-en-Champagne
51100,177674,1,51,metro,Reims
51110,13299,11,51,metro,Auménancourt; Bazancourt; Boult-sur-Suippe; Bourgogne-Fresne; ...
51120,9829,27,51,metro,Allemant; Barbonne-Fayel; Broyes; Charleville; ...
51130,6248,22,51,metro,Bergères-lès-Vertus; Blancs-Coteaux; Chaintrix-Bierges; Chaltrait; ...
51140,8615,17,51,metro,Bouvancourt; Branscourt; Breuil-sur-Vesle; Chenay; ...
51150,11683,16,51,metro,Aigny; Ambonnay; Athis; Aulnay-sur-Marne; ...
51160,6012,8,51,metro,Avenay-Val-d'Or; Aÿ-Champagne; Champillon; Fontaine-sur-Ay; ...
51170,12665,28,51,metro,Aougny; Arcis-le-Ponsart; Aubilly; Baslieux-lès-Fismes; ...
51190,5152,6,51,metro,Avize; Blancs-Coteaux; Flavigny; Grauves; ...
51200,22174,1,51,metro,Épernay
51210,7282,18,51,metro,Bergères-sous-Montmirail; Boissy-le-Repos; Corfélix; Corrobert; ...
51220,9202,12,51,metro,Berméricourt; Brimont; Cauroy-lès-Hermonville; Cormicy; ...
51230,6345,19,51,metro,Angluzelles-et-Courcelles; Bannes; Broussy-le-Grand; Broussy-le-Petit; ...
51240,7583,27,51,metro,Ablancourt; Aulnay-l'Aître; Breuvery-sur-Coole; Cernon; ...
51250,2577,4,51,metro,Alliancelles; Cheminon; Sermaize-les-Bains; Villers-le-Sec
51260,6920,22,51,metro,Allemanche-Launay-et-Soyer; Anglure; Bagneux; Baudement; ...
51270,3954,20,51,metro,Bannay; Baye; Beaunay; Champaubert; ...
51290,4166,23,51,metro,Ambrières; Arrigny; Arzillières-Neuville; Brandonvillers; ...
51300,27141,46,51,metro,Bassu; Bassuet; Bignicourt-sur-Marne; Blacy; ...
51310,4165,13,51,metro,Bouchy-Saint-Genest; Champguyon; Châtillon-sur-Morin; Courgivaux; ...
51320,3062,17,51,metro,Bréban; Bussy-Lettrée; Coole; Corbeil; ...
51330,2722,23,51,metro,Belval-en-Argonne; Bettancourt-la-Longue; Bussy-le-Repos; Charmont; ...
51340,4945,16,51,metro,Bignicourt-sur-Saulx; Blesme; Heiltz-l'Évêque; Heiltz-le-Maurupt; ...
51350,6534,1,51,metro,Cormontreuil
51360,3819,4,51,metro,Beaumont-sur-Vesle; Prunay; Val-de-Vesle; Verzenay
51370,7269,5,51,metro,Champigny; Les Mesneux; Ormes; Saint-Brice-Courcelles; ...
51380,2297,4,51,metro,Trépail; Vaudemange; Verzy; Villers-Marmery
51390,5003,13,51,metro,Bouilly; Coulommes-la-Montagne; Courmas; Germigny; ...
51400,10713,13,51,metro,Baconnes; Billy-le-Grand; Bouy; Cuperly; ...
51420,7743,4,51,metro,Berru; Cernay-lès-Reims; Nogent-l'Abbesse; Witry-lès-Reims
51430,15810,2,51,metro,Bezannes; Tinqueux
51450,6975,1,51,metro,Bétheny
51460,4557,7,51,metro,Courtisols; Herpont; L'Épine; Poix; ...
51470,6011,2,51,metro,Moncetz-Longevas; Saint-Memmie
51480,6362,17,51,metro,Belval-sous-Châtillon; Boursault; Champlat-et-Boujacourt; Cormoyeux; ...
51490,6184,9,51,metro,Beine-Nauroy; Bétheniville; Dontrien; Pontfaverger-Moronvilliers; ...
51500,11919,18,51,metro,Chamery; Champfleury; Chigny-les-Roses; Ludes; ...
51510,8597,9,51,metro,Cheniers; Compertrix; Coolus; Fagnières; ...
51520,4641,5,51,metro,La Veuve; Recy; Saint-Martin-sur-le-Pré; Sarry; ...
51530,13657,17,51,metro,Brugny-Vaudancourt; Chavot-Courcourt; Chouilly; Cramant; ...
51600,7826,17,51,metro,Aubérive; Bussy-le-Château; Jonchery-sur-Suippe; La Cheppe; ...
51700,10298,21,51,metro,Anthenay; Baslieux-sous-Châtillon; Champvoisy; Châtillon-sur-Marne; ...
51800,9698,44,51,metro,Argers; Auve; Berzieux; Binarville; ...
52000,27563,16,52,metro,Brethenay; Buxières-lès-Villiers; Chamarandes-Choignes; Chaumont; ...
52100,29962,11,51;52,metro,Bettancourt-la-Ferrée; Chancenay; Hallignicourt; Laneuville-au-Pont; ...
52110,2566,21,52,metro,Ambonville; Arnancourt; Baudrecourt; Beurville; ...
52120,3961,15,52,metro,Aizanville; Autreville-sur-la-Renne; Blessonville; Braux-le-Châtel; ...
52130,6925,18,52,metro,Allichamps; Attancourt; Bailly-aux-Forges; Brousseval; ...
52140,2753,11,52,metro,Avrecourt; Chauffourt; Dammartin-sur-Meuse; Is-en-Bassigny; ...
52150,2718,20,52,metro,Bourg-Sainte-Marie; Bourmont-entre-Meuse-et-Mouzon; Brainville-sur-Meuse; Champigneulles-en-Bassigny; ...
52160,1383,20,52,metro,Arbot; Auberive; Aulnoy-sur-Aube; Bay-sur-Aube; ...
52170,3595,5,52,metro,Bayard-sur-Marne; Chevillon; Fontaines-sur-Marne; Narcy; ...
52190,3889,16,52,metro,Aujeurres; Chassigny; Choilley-Dardenay; Cusey; ...
52200,11729,19,52,metro,Bourg; Brennes; Champigny-lès-Langres; Chatenay-Mâcheron; ...
52210,2602,12,52,metro,Arc-en-Barrois; Aubepierre-sur-Aube; Bugnières; Coupray; ...
52220,5302,8,52,metro,Ceffonds; Frampas; La Porte du Der; Laneuville-à-Rémy; ...
52230,1619,16,52,metro,Aingoulaincourt; Annonville; Cirfontaines-en-Ornois; Germay; ...
52240,2587,18,52,metro,Audeloncourt; Bassoncourt; Breuvannes-en-Bassigny; Buxières-lès-Clefmont; ...
52250,1369,7,52,metro,Aprey; Baissey; Flagey; Longeau-Percey; ...
52260,1929,5,52,metro,Beauchemin; Chanoy; Faverolles; Marac; ...
52270,1403,4,52,metro,Domremy-Landéville; Doulaincourt-Saucourt; Roches-Bettaincourt; Épizon
52290,2769,2,52,metro,Humbécourt; Éclaron-Braucourt-Sainte-Livière
52300,8730,24,52,metro,Autigny-le-Grand; Autigny-le-Petit; Blécourt; Chatonrupt-Sommermont; ...
52310,2768,8,52,metro,Annéville-la-Prairie; Bologne; Lamancine; Meures; ...
52320,2695,10,52,metro,Cerisières; Froncles; Gudmont-Villiers; La Genevroye; ...
52330,1884,13,52,metro,Autreville-sur-la-Renne; Blaisy; Colombey les Deux Églises; Curmont; ...
52340,1933,3,52,metro,Ageville; Biesles; Esnouveaux
52360,3037,16,52,metro,Andilly-en-Bassigny; Bannes; Bonnecourt; Celles-en-Bassigny; ...
52370,702,3,52,metro,Cirfontaines-en-Azois; Maranville; Rennepont
52400,4989,22,52,metro,Aigremont; Bourbonne-les-Bains; Champigny-sous-Varennes; Chézeaux; ...
52410,3277,3,52,metro,Chamouilley; Eurville-Bienville; Roches-sur-Marne
52500,4201,26,52,metro,Anrosey; Arbigny-sous-Varennes; Belmont; Bize; ...
52600,6301,15,52,metro,Celsoy; Chalindrey; Chaudenay; Cohons; ...
52700,5655,33,52,metro,Aillianville; Andelot-Blancheville; Bourdons-sur-Rognon; Briaucourt; ...
52800,6310,13,52,metro,Foulain; Lanques-sur-Rognon; Louvières; Mandres-la-Côte; ...
53000,49400,1,53,metro,Laval
53100,19043,7,53,metro,Châtillon-sur-Colmont; Contest; Mayenne; Moulay; ...
53110,3345,6,53,metro,Lassay-les-Châteaux; Le Housseau-Brétignolles; Rennes-en-Grenouilles; Saint-Julien-du-Terroux; ...
53120,5055,9,53,metro,Brecé; Carelles; Colombiers-du-Plessis; Gorron; ...
53140,4059,5,53,metro,La Pallu; Lignières-Orgères; Pré-en-Pail-Saint-Samson; Saint-Calais-du-Désert; ...
53150,9511,7,53,metro,Brée; Gesnes; La Chapelle-Rainsouin; Livet; ...
53160,5046,8,53,metro,Bais; Champgenéteux; Hambers; Izé; ...
53170,8779,12,53,metro,Arquenay; Bazougers; La Bazouge-de-Chemeré; La Cropte; ...
53190,3063,4,53,metro,Désertines; Fougerolles-du-Plessis; La Dorée; Landivy
53200,25487,11,53,metro,Chemazé; Château-Gontier-sur-Mayenne; Châtelain; Coudray; ...
53210,5162,3,53,metro,Argentré; Louvigné; Soulgé-sur-Ouette
53220,4324,7,53,metro,La Pellerine; Larchamp; Montaudin; Pontmain; ...
53230,6363,6,53,metro,Astillé; Cosmes; Cossé-le-Vivien; Courbeveille; ...
53240,9756,10,53,metro,Alexain; Andouillé; La Baconnière; La Bigottière; ...
53250,3537,9,53,metro,Charchigné; Chevaigné-du-Maine; Couptrain; Javron-les-Chapelles; ...
53260,4771,3,53,metro,Entrammes; Forcé; Parné-sur-Roc
53270,2818,5,53,metro,Blandouet-Saint Jean; Saint-Pierre-sur-Erve; Sainte-Suzanne-et-Chammes; Thorigné-en-Charnie; ...
53290,6590,8,53,metro,Beaumont-Pied-de-Bœuf; Bierné-les-Villages; Bouessay; Bouère; ...
53300,7536,10,53,metro,Ambrières-les-Vallées; Chantrigné; Couesmes-Vaucé; La Haie-Traversaine; ...
53320,4828,4,53,metro,Beaulieu-sur-Oudon; Loiron-Ruillé; Montjean; Saint-Cyr-le-Gravelais
53340,2288,6,53,metro,Bannes; Chémeré-le-Roi; Cossé-en-Champagne; Préaux; ...
53350,2477,5,53,metro,Ballots; Brains-sur-les-Marches; Fontaine-Couverte; La Roë; ...
53360,4257,6,53,metro,Houssay; La Roche-Neuville; Origné; Peuton; ...
53370,2937,5,53,metro,Boulay-les-Ifs; Champfrémont; Gesvres; Ravigny; ...
53380,2753,3,53,metro,Juvigné; La Croixille; Saint-Hilaire-du-Maine
53390,1814,4,53,metro,La Rouaudière; Saint-Aignan-sur-Roë; Saint-Erblon; Senonnes
53400,7669,9,53,metro,Athée; Chérancé; Craon; Denazé; ...
53410,10301,9,53,metro,Bourgon; La Brûlatte; La Gravelle; Launay-Villiers; ...
53420,1187,1,53,metro,Chailland
53440,5228,6,53,metro,Aron; Belgeard; Grazay; La Bazoge-Montpinçon; ...
53470,4900,5,53,metro,Châlons-du-Maine; Commer; La Bazouge-des-Alleux; Martigné-sur-Mayenne; ...
53480,1863,3,53,metro,Saint-Georges-le-Fléchard; Saint-Léger; Vaiges
53500,9783,5,53,metro,Ernée; Montenay; Saint-Denis-de-Gastines; Saint-Pierre-des-Landes; ...
53540,1760,4,53,metro,Cuillé; Gastines; Laubrières; Saint-Poix
53600,7207,6,53,metro,Assé-le-Bérenger; Mézangers; Saint-Georges-sur-Erve; Sainte-Gemmes-le-Robert; ...
53640,2357,5,53,metro,Champéon; Hardanges; Le Horps; Le Ribay; ...
53700,5338,8,53,metro,Averton; Courcité; Crennes-sur-Fraubée; Loupfougères; ...
53800,5976,7,53,metro,Bouchamps-lès-Craon; Congrier; La Boissière; La Selle-Craonnaise; ...
53810,6502,1,53,metro,Changé
53940,11497,3,53,metro,Ahuillé; Le Genest-Saint-Isle; Saint-Berthevin
53950,5314,2,53,metro,La Chapelle-Anthenaise; Louverné
53960,6302,1,53,metro,Bonchamp-lès-Laval
53970,7285,3,53,metro,L'Huisserie; Montigné-le-Brillant; Nuillé-sur-Vicoin
54000,51836,1,54,metro,Nancy
54100,51836,1,54,metro,Nancy
54110,21337,14,54,metro,Anthelupt; Buissoncourt; Courbesseaux; Crévic; ...
54111,965,1,54,metro,Mont-Bonvillers
54112,1553,4,54,metro,Allamps; Gibeaumeix; Uruffe; Vannes-le-Châtel
54113,3188,7,54,metro,Blénod-lès-Toul; Bulligny; Charmes-la-Côte; Crézilles; ...
54114,785,1,54,metro,Jeandelaincourt
54115,2281,17,54,metro,Aboncourt; Battigny; Beuvezin; Dommarie-Eulmont; ...
54116,930,2,54,metro,Praye; Tantonville
54118,517,1,54,metro,Moyen
54119,1120,1,54,metro,Domgermain
54120,7625,12,54,metro,Baccarat; Bertrichamps; Brouville; Deneuvre; ...
54121,934,1,54,metro,Vandières
54122,2666,6,54,metro,Azerailles; Chenevières; Flin; Fontenoy-la-Joûte; ...
54123,738,1,54,metro,Viterne
54129,290,1,54,metro,Magnières
54130,10479,2,54,metro,Dommartemont; Saint-Max
54134,1223,2,54,metro,Ceintrey; Voinémont
54135,2300,1,54,metro,Mexy
54136,4106,1,54,metro,Bouxières-aux-Dames
54140,9356,1,54,metro,Jarville-la-Malgrange
54150,8256,10,54,metro,Anoux; Avril; Fléville-Lixières; Lantéfontaine; ...
54160,2363,4,54,metro,Autrey; Frolois; Pierreville; Pulligny
54170,5054,13,54,metro,Allain; Bagneux; Barisey-au-Plain; Barisey-la-Côte; ...
54180,7480,2,54,metro,Heillecourt; Houdemont
54190,11198,3,54,metro,Bréhain-la-Ville; Tiercelet; Villerupt
54200,30946,20,54,metro,Andilly; Bicqueley; Boucq; Bouvron; ...
54210,10560,10,54,metro,Azelot; Burthecourt-aux-Chênes; Coyviller; Ferrières; ...
54220,7820,1,54,metro,Malzéville
54230,11780,4,54,metro,Chaligny; Chavigny; Maron; Neuves-Maisons
54240,6392,1,54,metro,Jœuf
54250,6551,1,54,metro,Champigneulles
54260,9741,14,54,metro,Allondrelle-la-Malmaison; Charency-Vezin; Colmey; Fresnois-la-Montagne; ...
54270,8670,1,54,metro,Essey-lès-Nancy
54280,9468,9,54,metro,Brin-sur-Seille; Champenoux; Erbéviller-sur-Amezule; Laneuvelotte; ...
54290,6585,24,54,metro,Bainville-aux-Miroirs; Bayon; Borville; Brémoncourt; ...
54300,27593,18,54,metro,Bienville-la-Petite; Bonviller; Chanteheux; Crion; ...
54310,6254,1,54,metro,Homécourt
54320,10090,1,54,metro,Maxéville
54330,4628,19,54,metro,Chaouilley; Clérey-sur-Brenon; Forcelles-Saint-Gorgon; Goviller; ...
54340,4780,1,54,metro,Pompey
54350,9361,1,54,metro,Mont-Saint-Martin
54360,9711,10,54,metro,Barbonville; Blainville-sur-l'Eau; Charmois; Damelevières; ...
54370,5107,26,54,metro,Arracourt; Athienville; Bathelémont; Bauzemont; ...
54380,7592,11,54,metro,Autreville-sur-Moselle; Bezaumont; Dieulouard; Griscourt; ...
54385,1958,8,54,metro,Avrainville; Domèvre-en-Haye; Manoncourt-en-Woëvre; Manonville; ...
54390,6444,1,54,metro,Frouard
54400,18481,2,54,metro,Cosnes-et-Romain; Longwy
54410,6630,1,54,metro,Laneuveville-devant-Nancy
54420,4875,2,54,metro,Cerville; Saulxures-lès-Nancy
54425,5099,1,54,metro,Pulnoy
54430,3863,1,54,metro,Réhon
54440,4170,1,54,metro,Herserange
54450,5573,30,54,metro,Amenoncourt; Ancerviller; Autrepierre; Avricourt; ...
54460,6112,2,54,metro,Aingeray; Liverdun
54470,4865,27,54,metro,Ansauville; Beaumont; Bernécourt; Bouillonville; ...
54480,2949,7,54,metro,Bertrambois; Cirey-sur-Vezouze; Parux; Petitmont; ...
54490,4445,7,54,metro,Avillers; Domprix; Joudreville; Murville; ...
54500,29942,1,54,metro,Vandœuvre-lès-Nancy
54510,10817,2,54,metro,Art-sur-Meurthe; Tomblaine
54520,14771,1,54,metro,Laxou
54530,4849,3,54,metro,Arnaville; Pagny-sur-Moselle; Prény
54540,3513,16,54,metro,Angomont; Badonviller; Bionville; Bréménil; ...
54550,4866,4,54,metro,Bainville-sur-Madon; Maizières; Pont-Saint-Vincent; Sexey-aux-Forges
54560,5271,8,54,metro,Anderny; Audun-le-Roman; Beuvillers; Fillières; ...
54570,3645,4,54,metro,Foug; Laneuveville-derrière-Foug; Lay-Saint-Remy; Trondes
54580,4229,3,54,metro,Auboué; Moineville; Saint-Ail
54590,3912,1,54,metro,Hussigny-Godbrange
54600,14718,1,54,metro,Villers-lès-Nancy
54610,4554,14,54,metro,Abaucourt; Belleau; Bratte; Chenicourt; ...
54620,3679,10,54,metro,Baslieux; Bazailles; Beuveille; Boismont; ...
54630,4050,2,54,metro,Flavigny-sur-Moselle; Richardménil
54640,2815,2,54,metro,Bettainvillers; Tucquegnieux
54650,2259,1,54,metro,Saulnes
54660,1602,1,54,metro,Moutiers
54670,4695,3,54,metro,Custines; Malleloy; Millery
54680,2241,2,54,metro,Crusnes; Errouville
54690,3475,2,54,metro,Eulmont; Lay-Saint-Christophe
54700,27397,18,54,metro,Atton; Blénod-lès-Pont-à-Mousson; Bouxières-sous-Froidmont; Champey-sur-Moselle; ...
54710,8014,2,54,metro,Fléville-devant-Nancy; Ludres
54720,5743,4,54,metro,Chenières; Cutry; Laix; Lexy
54730,4050,3,54,metro,Gorcy; Saint-Pancré; Ville-Houdlémont
54740,4094,17,54,metro,Affracourt; Benney; Bralleville; Crantenoy; ...
54750,2753,1,54,metro,Trieux
54760,4283,9,54,metro,Armaucourt; Arraye-et-Han; Bey-sur-Seille; Faulx; ...
54770,2884,5,54,metro,Agincourt; Amance; Bouxières-aux-Chênes; Dommartin-sous-Amance; ...
54780,1380,1,54,metro,Giraumont
54790,4065,1,54,metro,Val de Briey
54800,19101,28,54,metro,Abbéville-lès-Conflans; Affléville; Allamont; Boncourt; ...
54810,2377,1,54,metro,Longlaville
54820,1665,1,54,metro,Marbache
54830,2182,11,54,metro,Essey-la-Côte; Franconville; Gerbéviller; Giriviller; ...
54840,5731,4,54,metro,Bois-de-Haye; Fontenoy-sur-Moselle; Gondreville; Villey-le-Sec
54850,3269,2,54,metro,Messein; Méréville
54860,3495,1,54,metro,Haucourt-Moulaine
54870,2277,4,54,metro,Cons-la-Grandville; Montigny-sur-Chiers; Ugny; Villers-la-Chèvre
54880,2016,1,54,metro,Thil
54890,2482,6,54,metro,Bayonville-sur-Mad; Chambley-Bussières; Onville; Vandelainville; ...
54910,2375,1,54,metro,Valleroy
54920,2643,2,54,metro,Morfontaine; Villers-la-Montagne
54930,1294,9,54,metro,Bouzanville; Courcelles; Diarville; Forcelles-sous-Gugney; ...
54940,1512,1,54,metro,Belleville
54950,1209,2,54,metro,Laronxe; Saint-Clément
54960,1273,1,54,metro,Mercy-le-Bas
54970,989,1,54,metro,Landres
54980,1313,1,54,metro,Batilly
54990,959,1,54,metro,Xeuilley
55000,29176,31,55,metro,Bar-le-Duc; Behonne; Beurey-sur-Saulx; Brillon-en-Barrois; ...
55100,23330,26,55,metro,Beaumont-en-Verdunois; Belleray; Belrupt-en-Verdunois; Bezonvaux; ...
55110,4539,27,55,metro,Aincreville; Bantheville; Brieulles-sur-Meuse; Cléry-le-Grand; ...
55120,4964,20,55,metro,Aubréville; Autrécourt-sur-Aire; Brabant-en-Argonne; Brocourt-en-Argonne; ...
